country/region,year,month,avg_confirmed,avg_recovered,avg_deaths,benua,jenis_seasons,season
Colombia,2021,10,4980115.29032258,0.0,126813.06451612903,South America,Tropical/Subtropical,Wet Season
Colombia,2021,11,5035429.5,0.0,127883.0,South America,Tropical/Subtropical,Dry Season
Colombia,2021,12,5104030.129032258,0.0,129291.06451612903,South America,Tropical/Subtropical,Dry Season
Colombia,2022,1,5529796.451612903,0.0,131445.83870967742,South America,Tropical/Subtropical,Dry Season
Colombia,2022,2,6011525.392857143,0.0,137100.14285714287,South America,Tropical/Subtropical,Dry Season
Colombia,2022,3,6077643.0,0.0,139325.48387096773,South America,Tropical/Subtropical,Dry Season
Colombia,2022,4,6087540.125,0.0,139701.3125,South America,Tropical/Subtropical,Dry Season
Comoros,2020,1,0.0,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Comoros,2020,2,0.0,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Comoros,2020,3,0.0,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Comoros,2020,4,0.03333333333333333,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Comoros,2020,5,36.0,8.290322580645162,1.0,Africa,Tropical/Subtropical,Wet Season
Comoros,2020,6,198.7,113.43333333333334,3.9,Africa,Tropical/Subtropical,Wet Season
Comoros,2020,7,330.0967741935484,294.5483870967742,7.0,Africa,Tropical/Subtropical,Wet Season
Comoros,2020,8,405.80645161290323,376.83870967741933,7.0,Africa,Tropical/Subtropical,Wet Season
Comoros,2020,9,462.1,434.7,7.0,Africa,Tropical/Subtropical,Wet Season
Comoros,2020,10,503.48387096774195,482.8709677419355,7.0,Africa,Tropical/Subtropical,Wet Season
Comoros,2020,11,581.2,550.4666666666667,7.0,Africa,Tropical/Subtropical,Dry Season
Comoros,2020,12,661.1935483870968,616.741935483871,7.225806451612903,Africa,Tropical/Subtropical,Dry Season
Comoros,2021,1,1660.8064516129032,1103.6774193548388,44.83870967741935,Africa,Tropical/Subtropical,Dry Season
Comoros,2021,2,3297.3214285714284,2746.5714285714284,127.0,Africa,Tropical/Subtropical,Dry Season
Comoros,2021,3,3641.4193548387098,3449.6774193548385,145.70967741935485,Africa,Tropical/Subtropical,Dry Season
Comoros,2021,4,3791.2,3598.6666666666665,146.0,Africa,Tropical/Subtropical,Dry Season
Comoros,2021,5,3862.6451612903224,3697.8387096774195,146.0,Africa,Tropical/Subtropical,Wet Season
Comoros,2021,6,3901.266666666667,3739.6666666666665,146.0,Africa,Tropical/Subtropical,Wet Season
Comoros,2021,7,3996.6774193548385,3815.7096774193546,146.51612903225808,Africa,Tropical/Subtropical,Wet Season
Comoros,2021,8,4041.9032258064517,499.35483870967744,147.0,Africa,Tropical/Subtropical,Wet Season
Comoros,2021,9,4102.733333333334,0.0,147.0,Africa,Tropical/Subtropical,Wet Season
Comoros,2021,10,4188.5161290322585,0.0,147.0,Africa,Tropical/Subtropical,Wet Season
Comoros,2021,11,4394.133333333333,0.0,148.66666666666666,Africa,Tropical/Subtropical,Dry Season
Comoros,2021,12,4935.903225806452,0.0,151.7741935483871,Africa,Tropical/Subtropical,Dry Season
Comoros,2022,1,7609.322580645161,0.0,158.90322580645162,Africa,Tropical/Subtropical,Dry Season
Comoros,2022,2,7981.25,0.0,160.0,Africa,Tropical/Subtropical,Dry Season
Comoros,2022,3,8065.8387096774195,0.0,160.0,Africa,Tropical/Subtropical,Dry Season
Comoros,2022,4,8096.125,0.0,160.0,Africa,Tropical/Subtropical,Dry Season
Congo (Brazzaville),2020,1,0.0,0.0,0.0,Africa,Other,Unknown
Congo (Brazzaville),2020,2,0.0,0.0,0.0,Africa,Other,Unknown
Congo (Brazzaville),2020,3,3.129032258064516,0.0,0.0,Africa,Other,Unknown
Congo (Brazzaville),2020,4,113.96666666666667,9.866666666666667,5.233333333333333,Africa,Other,Unknown
Congo (Brazzaville),2020,5,390.48387096774195,92.0,13.774193548387096,Africa,Other,Unknown
Congo (Brazzaville),2020,6,848.6666666666666,323.1666666666667,27.733333333333334,Africa,Other,Unknown
Congo (Brazzaville),2020,7,2365.4193548387098,632.4193548387096,48.25806451612903,Africa,Other,Unknown
Congo (Brazzaville),2020,8,3758.483870967742,1594.5483870967741,68.03225806451613,Africa,Other,Unknown
Congo (Brazzaville),2020,9,4876.4,3458.0,92.46666666666667,Africa,Other,Unknown
Congo (Brazzaville),2020,10,5161.193548387097,3887.0,90.90322580645162,Africa,Other,Unknown
Congo (Brazzaville),2020,11,5517.3,4180.6,92.53333333333333,Africa,Other,Unknown
Congo (Brazzaville),2020,12,6257.032258064516,5151.645161290323,99.6774193548387,Africa,Other,Unknown
Congo (Brazzaville),2021,1,7497.290322580645,5846.0,112.74193548387096,Africa,Other,Unknown
Congo (Brazzaville),2021,2,8374.107142857143,6600.071428571428,123.39285714285714,Africa,Other,Unknown
Congo (Brazzaville),2021,3,9387.032258064517,7606.8387096774195,132.32258064516128,Africa,Other,Unknown
Congo (Brazzaville),2021,4,10135.633333333333,8208.0,138.8,Africa,Other,Unknown
Congo (Brazzaville),2021,5,11335.806451612903,8208.0,149.1290322580645,Africa,Other,Unknown
Congo (Brazzaville),2021,6,12189.233333333334,11070.166666666666,159.93333333333334,Africa,Other,Unknown
Congo (Brazzaville),2021,7,12932.483870967742,11731.0,171.48387096774192,Africa,Other,Unknown
Congo (Brazzaville),2021,8,13373.354838709678,1602.7096774193549,179.51612903225808,Africa,Other,Unknown
Congo (Brazzaville),2021,9,13815.766666666666,0.0,185.93333333333334,Africa,Other,Unknown
Congo (Brazzaville),2021,10,15698.258064516129,0.0,224.80645161290323,Africa,Other,Unknown
Congo (Brazzaville),2021,11,18387.633333333335,0.0,321.8333333333333,Africa,Other,Unknown
Congo (Brazzaville),2021,12,19312.709677419356,0.0,361.83870967741933,Africa,Other,Unknown
Congo (Brazzaville),2022,1,22644.0,0.0,370.258064516129,Africa,Other,Unknown
Congo (Brazzaville),2022,2,23853.178571428572,0.0,374.89285714285717,Africa,Other,Unknown
Congo (Brazzaville),2022,3,24047.548387096773,0.0,380.64516129032256,Africa,Other,Unknown
Congo (Brazzaville),2022,4,24077.0,0.0,385.0,Africa,Other,Unknown
Congo (Kinshasa),2020,1,0.0,0.0,0.0,Africa,Other,Unknown
Congo (Kinshasa),2020,2,0.0,0.0,0.0,Africa,Other,Unknown
Congo (Kinshasa),2020,3,20.70967741935484,0.3225806451612903,1.3225806451612903,Africa,Other,Unknown
Congo (Kinshasa),2020,4,287.96666666666664,26.3,21.966666666666665,Africa,Other,Unknown
Congo (Kinshasa),2020,5,1555.741935483871,230.2258064516129,52.516129032258064,Africa,Other,Unknown
Congo (Kinshasa),2020,6,5083.933333333333,706.5,113.8,Africa,Other,Unknown
Congo (Kinshasa),2020,7,8176.1612903225805,4232.258064516129,193.3548387096774,Africa,Other,Unknown
Congo (Kinshasa),2020,8,9626.516129032258,8516.677419354839,236.90322580645162,Africa,Other,Unknown
Congo (Kinshasa),2020,9,10404.833333333334,9767.133333333333,265.6333333333333,Africa,Other,Unknown
Congo (Kinshasa),2020,10,10979.0,10341.032258064517,290.3225806451613,Africa,Other,Unknown
Congo (Kinshasa),2020,11,11921.933333333332,11126.166666666666,321.76666666666665,Africa,Other,Unknown
Congo (Kinshasa),2020,12,15015.258064516129,13014.967741935483,418.19354838709677,Africa,Other,Unknown
Congo (Kinshasa),2021,1,20432.0,14826.612903225807,631.6774193548387,Africa,Other,Unknown
Congo (Kinshasa),2021,2,24360.35714285714,15811.75,690.9642857142857,Africa,Other,Unknown
Congo (Kinshasa),2021,3,27130.09677419355,23436.451612903227,721.3548387096774,Africa,Other,Unknown
Congo (Kinshasa),2021,4,28916.3,25908.733333333334,749.1666666666666,Africa,Other,Unknown
Congo (Kinshasa),2021,5,30651.870967741936,26903.612903225807,775.6774193548387,Africa,Other,Unknown
Congo (Kinshasa),2021,6,36208.26666666667,27915.933333333334,853.3,Africa,Other,Unknown
Congo (Kinshasa),2021,7,45553.25806451613,28991.90322580645,993.6774193548387,Africa,Other,Unknown
Congo (Kinshasa),2021,8,52945.48387096774,3873.3548387096776,1050.5483870967741,Africa,Other,Unknown
Congo (Kinshasa),2021,9,56171.433333333334,0.0,1069.6333333333334,Africa,Other,Unknown
Congo (Kinshasa),2021,10,57273.54838709677,0.0,1088.6451612903227,Africa,Other,Unknown
Congo (Kinshasa),2021,11,57823.066666666666,0.0,1100.9666666666667,Africa,Other,Unknown
Congo (Kinshasa),2021,12,64423.354838709674,0.0,1132.516129032258,Africa,Other,Unknown
Congo (Kinshasa),2022,1,82026.51612903226,0.0,1248.7096774193549,Africa,Other,Unknown
Congo (Kinshasa),2022,2,85764.46428571429,0.0,1313.2857142857142,Africa,Other,Unknown
Congo (Kinshasa),2022,3,86396.96774193548,0.0,1335.1935483870968,Africa,Other,Unknown
Congo (Kinshasa),2022,4,86799.5625,0.0,1337.0,Africa,Other,Unknown
Costa Rica,2020,1,0.0,0.0,0.0,North America,Tropical/Subtropical,Dry Season
Costa Rica,2020,2,0.0,0.0,0.0,North America,Tropical/Subtropical,Dry Season
Costa Rica,2020,3,96.35483870967742,0.9354838709677419,0.7741935483870968,North America,Tropical/Subtropical,Dry Season
Costa Rica,2020,4,595.5333333333333,116.33333333333333,4.066666666666666,North America,Tropical/Subtropical,Dry Season
Costa Rica,2020,5,861.1935483870968,537.9677419354839,8.387096774193548,North America,Tropical/Subtropical,Wet Season
Costa Rica,2020,6,1943.9666666666667,925.6,11.866666666666667,North America,Tropical/Subtropical,Wet Season
Costa Rica,2020,7,9985.032258064517,2752.6451612903224,58.806451612903224,North America,Tropical/Subtropical,Wet Season
Costa Rica,2020,8,28727.16129032258,9718.612903225807,295.3225806451613,North America,Tropical/Subtropical,Wet Season
Costa Rica,2020,9,59040.833333333336,22912.066666666666,651.8666666666667,North America,Tropical/Subtropical,Wet Season
Costa Rica,2020,10,93583.83870967742,56311.93548387097,1158.1935483870968,North America,Tropical/Subtropical,Wet Season
Costa Rica,2020,11,124496.36666666667,76512.63333333333,1557.7666666666667,North America,Tropical/Subtropical,Dry Season
Costa Rica,2020,12,154715.93548387097,116295.83870967742,1955.741935483871,North America,Tropical/Subtropical,Dry Season
Costa Rica,2021,1,183258.61290322582,141828.38709677418,2414.8387096774195,North America,Tropical/Subtropical,Dry Season
Costa Rica,2021,2,199793.14285714287,164457.60714285713,2727.1071428571427,North America,Tropical/Subtropical,Dry Season
Costa Rica,2021,3,210410.25806451612,189103.96774193548,2877.8387096774195,North America,Tropical/Subtropical,Dry Season
Costa Rica,2021,4,229096.36666666667,197029.23333333334,3069.733333333333,North America,Tropical/Subtropical,Dry Season
Costa Rica,2021,5,285443.0967741936,222823.35483870967,3608.451612903226,North America,Tropical/Subtropical,Wet Season
Costa Rica,2021,6,345299.9666666667,267627.76666666666,4396.4,North America,Tropical/Subtropical,Wet Season
Costa Rica,2021,7,388374.4193548387,312543.93548387097,4853.322580645161,North America,Tropical/Subtropical,Wet Season
Costa Rica,2021,8,433314.22580645164,42843.67741935484,5255.677419354839,North America,Tropical/Subtropical,Wet Season
Costa Rica,2021,9,499832.5,0.0,5912.4,North America,Tropical/Subtropical,Wet Season
Costa Rica,2021,10,549602.7419354839,0.0,6774.548387096775,North America,Tropical/Subtropical,Wet Season
Costa Rica,2021,11,564409.9333333333,0.0,7211.566666666667,North America,Tropical/Subtropical,Dry Season
Costa Rica,2021,12,568476.9354838709,0.0,7333.870967741936,North America,Tropical/Subtropical,Dry Season
Costa Rica,2022,1,621268.8064516129,0.0,7428.322580645161,North America,Tropical/Subtropical,Dry Season
Costa Rica,2022,2,763287.7142857143,0.0,7816.464285714285,North America,Tropical/Subtropical,Dry Season
Costa Rica,2022,3,825800.0645161291,0.0,8189.548387096775,North America,Tropical/Subtropical,Dry Season
Costa Rica,2022,4,841958.3125,0.0,8331.625,North America,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2020,1,0.0,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2020,2,0.0,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2020,3,33.903225806451616,1.2258064516129032,0.0967741935483871,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2020,4,697.8,211.0,7.533333333333333,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2020,5,2034.4516129032259,988.258064516129,24.903225806451612,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2020,6,5899.8,2650.9,48.1,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2020,7,13308.58064516129,7637.258064516129,86.19354838709677,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2020,8,17056.935483870966,14109.451612903225,108.90322580645162,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2020,9,19049.133333333335,18208.7,119.46666666666667,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2020,10,20235.516129032258,19895.354838709678,121.06451612903226,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2020,11,20992.466666666667,20660.933333333334,128.3,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2020,12,21796.354838709678,21400.25806451613,133.32258064516128,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2021,1,25091.483870967742,23555.709677419356,142.58064516129033,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2021,2,30897.89285714286,29306.964285714286,175.10714285714286,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2021,3,38378.87096774193,35214.22580645161,214.96774193548387,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2021,4,45342.333333333336,44324.7,269.5,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2021,5,46675.87096774193,46114.096774193546,295.4193548387097,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2021,6,47820.1,47292.5,307.6333333333333,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2021,7,49125.74193548387,48429.67741935484,320.4516129032258,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2021,8,52648.67741935484,6388.548387096775,372.8709677419355,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2021,9,58404.9,0.0,537.1666666666666,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2021,10,60929.25806451613,0.0,673.0967741935484,Africa,Tropical/Subtropical,Wet Season
Cote d'Ivoire,2021,11,61527.166666666664,0.0,701.0,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2021,12,62981.354838709674,0.0,706.5483870967741,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2022,1,78153.96774193548,0.0,755.0,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2022,2,81170.42857142857,0.0,789.2857142857143,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2022,3,81622.19354838709,0.0,795.516129032258,Africa,Tropical/Subtropical,Dry Season
Cote d'Ivoire,2022,4,81805.5,0.0,796.375,Africa,Tropical/Subtropical,Dry Season
Croatia,2020,1,0.0,0.0,0.0,Europe,Four Seasons,Winter
Croatia,2020,2,0.6206896551724138,0.0,0.0,Europe,Four Seasons,Winter
Croatia,2020,3,206.58064516129033,11.451612903225806,1.1612903225806452,Europe,Four Seasons,Spring
Croatia,2020,4,1654.8666666666666,577.9,34.766666666666666,Europe,Four Seasons,Spring
Croatia,2020,5,2197.8709677419356,1844.2903225806451,92.80645161290323,Europe,Four Seasons,Spring
Croatia,2020,6,2344.366666666667,2132.5666666666666,105.93333333333334,Europe,Four Seasons,Summer
Croatia,2020,7,4026.1612903225805,2938.5806451612902,122.83870967741936,Europe,Four Seasons,Summer
Croatia,2020,8,7011.387096774193,5447.677419354839,165.25806451612902,Europe,Four Seasons,Summer
Croatia,2020,9,13845.1,11538.866666666667,232.0,Europe,Four Seasons,Autumn
Croatia,2020,10,26824.90322580645,20612.612903225807,373.48387096774195,Europe,Four Seasons,Autumn
Croatia,2020,11,86641.06666666667,67934.5,1101.0333333333333,Europe,Four Seasons,Autumn
Croatia,2020,12,178681.29032258064,156821.12903225806,2879.064516129032,Europe,Four Seasons,Winter
Croatia,2021,1,223263.64516129033,214164.5483870968,4555.709677419355,Europe,Four Seasons,Winter
Croatia,2021,2,237771.17857142858,229900.10714285713,5311.392857142857,Europe,Four Seasons,Winter
Croatia,2021,3,254235.03225806452,242667.5806451613,5715.612903225807,Europe,Four Seasons,Spring
Croatia,2021,4,302121.2,281672.93333333335,6486.733333333334,Europe,Four Seasons,Spring
Croatia,2021,5,348316.32258064515,333776.12903225806,7667.677419354839,Europe,Four Seasons,Spring
Croatia,2021,6,358572.36666666664,349452.1666666667,8142.0,Europe,Four Seasons,Summer
Croatia,2021,7,361501.03225806454,352522.96774193546,8234.548387096775,Europe,Four Seasons,Summer
Croatia,2021,8,367877.4193548387,45751.967741935485,8290.677419354839,Europe,Four Seasons,Summer
Croatia,2021,9,388284.36666666664,0.0,8476.266666666666,Europe,Four Seasons,Autumn
Croatia,2021,10,430329.96774193546,0.0,8896.516129032258,Europe,Four Seasons,Autumn
Croatia,2021,11,542054.6333333333,0.0,10004.333333333334,Europe,Four Seasons,Autumn
Croatia,2021,12,664546.5483870967,0.0,11805.225806451614,Europe,Four Seasons,Winter
Croatia,2022,1,820444.5161290322,0.0,13156.483870967742,Europe,Four Seasons,Winter
Croatia,2022,2,1015383.7142857143,0.0,14533.107142857143,Europe,Four Seasons,Winter
Croatia,2022,3,1077756.9032258065,0.0,15366.0,Europe,Four Seasons,Spring
Croatia,2022,4,1107270.5,0.0,15663.1875,Europe,Four Seasons,Spring
Cuba,2020,1,0.0,0.0,0.0,North America,Tropical/Subtropical,Dry Season
Cuba,2020,2,0.0,0.0,0.0,North America,Tropical/Subtropical,Dry Season
Cuba,2020,3,32.903225806451616,0.8709677419354839,0.9032258064516129,North America,Tropical/Subtropical,Dry Season
Cuba,2020,4,847.9333333333333,223.03333333333333,28.733333333333334,North America,Tropical/Subtropical,Dry Season
Cuba,2020,5,1837.0967741935483,1374.8064516129032,77.06451612903226,North America,Tropical/Subtropical,Wet Season
Cuba,2020,6,2247.633333333333,1996.8666666666666,84.23333333333333,North America,Tropical/Subtropical,Wet Season
Cuba,2020,7,2447.0,2288.7741935483873,86.6774193548387,North America,Tropical/Subtropical,Wet Season
Cuba,2020,8,3310.3548387096776,2751.3870967741937,89.25806451612904,North America,Tropical/Subtropical,Wet Season
Cuba,2020,9,4840.266666666666,4126.3,110.0,North America,Tropical/Subtropical,Wet Season
Cuba,2020,10,6206.322580645161,5653.354838709677,125.03225806451613,North America,Tropical/Subtropical,Wet Season
Cuba,2020,11,7609.6,7015.5,131.1,North America,Tropical/Subtropical,Dry Season
Cuba,2020,12,9865.483870967742,8755.774193548386,138.16129032258064,North America,Tropical/Subtropical,Dry Season
Cuba,2021,1,17884.129032258064,14127.451612903225,171.96774193548387,North America,Tropical/Subtropical,Dry Season
Cuba,2021,2,38860.57142857143,33528.82142857143,267.9642857142857,North America,Tropical/Subtropical,Dry Season
Cuba,2021,3,62883.32258064516,58455.8064516129,376.64516129032256,North America,Tropical/Subtropical,Dry Season
Cuba,2021,4,91285.23333333334,85631.06666666667,510.23333333333335,North America,Tropical/Subtropical,Dry Season
